codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca
3802005,DGA,dga_web,Conay,1450,-28.975,-70.1533,38.0,Rio Huasco,380.0,Rio Transito
3802006,DGA,dga_web,Conay En Albaricoque,1600,-28.9519,-70.1106,38.0,Rio Huasco,380.0,Rio Transito
3804001,DGA,dga_web,Rio Transito En Los Tambos,1400,-28.95,-70.2167,38.0,Rio Huasco,380.0,Rio Transito
3804002,DGA,dga_web,Rio Transito En Angostura Pinte,1000,-28.9414,-70.2481,38.0,Rio Huasco,380.0,Rio Transito
3804003,DGA,dga_web,Rio Huasco En Chanchoquin,0,-28.9,-70.2833,38.0,Rio Huasco,380.0,Rio Transito
3804004,DGA,dga_web,Rio Transito En El Transito,0,-28.8667,-70.2833,38.0,Rio Huasco,380.0,Rio Transito
3804005,DGA,dga_web,El Parral,1400,-28.9797,-70.1986,38.0,Rio Huasco,380.0,Rio Transito
3804006,DGA,dga_web,El Corral,1820,-29.1383,-70.3778,38.0,Rio Huasco,380.0,Rio Transito
3804007,DGA,dga_web,Junta Del Carmen,770,-28.7539,-70.4817,38.0,Rio Huasco,380.0,Rio Transito
3806001,DGA,dga_web,Rio Transito Antes Junta Rio Carmen,812,-28.7503,-70.4828,38.0,Rio Huasco,380.0,Rio Transito
3806002,DGA,dga_web,El Transito,1100,-28.8731,-70.2822,38.0,Rio Huasco,380.0,Rio Transito
3814001,DGA,dga_web,Rio Carmen En San Felix,812,-28.94,-70.4569,38.0,Rio Huasco,381.0,Rio Del Carmen
3814002,DGA,dga_web,Rio Carmen En El Colorado,0,-28.9833,-70.5167,38.0,Rio Huasco,381.0,Rio Del Carmen
3814003,DGA,dga_web,Rio Carmen En El Corral,2000,-29.1094,-70.4139,38.0,Rio Huasco,381.0,Rio Del Carmen
3815001,DGA,dga_web,Rio Carmen En Ramadillas,825,-28.75,-70.4867,38.0,Rio Huasco,381.0,Rio Del Carmen
3815002,DGA,dga_web,Rio Carmen En Pte. La Majada,1075,-28.9319,-70.4581,38.0,Rio Huasco,381.0,Rio Del Carmen
3815004,DGA,dga_web,San Felix,1150,-28.9311,-70.4614,38.0,Rio Huasco,381.0,Rio Del Carmen
3820001,DGA,dga_web,Rio Huasco En Algodones,750,-28.7306,-70.5067,38.0,Rio Huasco,382.0,Rio Huasco
3820002,DGA,dga_web,Rio Huasco En Chepica,600,-28.6997,-70.55,38.0,Rio Huasco,382.0,Rio Huasco
3820003,DGA,dga_web,Rio Huasco En Santa Juana,575,-28.6719,-70.6464,38.0,Rio Huasco,382.0,Rio Huasco
3820004,DGA,dga_web,Santa Juana,560,-28.6672,-70.6625,38.0,Rio Huasco,382.0,Rio Huasco
3823002,DGA,dga_web,Vallenar Dmc,535,-28.5936,-70.7572,38.0,Rio Huasco,382.0,Rio Huasco
3823003,DGA,dga_web,Vallenar Dga,420,-28.5861,-70.7397,38.0,Rio Huasco,382.0,Rio Huasco
3823004,DGA,dga_web,La Compaia (Vallenar),430,-28.5761,-70.8081,38.0,Rio Huasco,382.0,Rio Huasco
3825001,DGA,dga_web,Rio Huasco En Puente Nicolasa,167,-28.5119,-71.0064,38.0,Rio Huasco,382.0,Rio Huasco
3825004,DGA,dga_web,Freirina,100,-28.5072,-71.0806,38.0,Rio Huasco,382.0,Rio Huasco
3826001,DGA,dga_web,Rio Huasco En Huasco Bajo,0,-28.4647,-71.1783,38.0,Rio Huasco,382.0,Rio Huasco
3826002,DGA,dga_web,Huasco,15,-28.4669,-71.2214,38.0,Rio Huasco,382.0,Rio Huasco
3826003,DGA,dga_web,Huasco Bajo,50,-28.4725,-71.1931,38.0,Rio Huasco,382.0,Rio Huasco
390006,DMC,dmc_merge,Pichoy Valdivia Ad.,21,-39.6506,-73.0808,101.0,Rio Valdivia,1010.0,Rio Valdivia Alto (Hasta Desague Lago Panguipulli)
3940001,DGA,dga_web,Domeiko,780,-28.9544,-70.8936,39.0,Costeras E Islas Entre R.Huasco Y Cuarta Region,394.0,Q. Chanaral
400009,DMC,dmc_merge,Canal Bajo Osorno Ad.,61,-40.605,-73.0608,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin
410005,DMC,dmc_merge,El Tepual Puerto Montt Ap.,85,-41.435,-73.0978,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin
4110001,DGA,dga_web,Rio Elqui En Molle,0,-29.4833,-70.9833,41.0,Rio Los Choros,411.0,Quebrada Del Pelicano
4120001,DGA,dga_web,El Trapiche,300,-29.3731,-71.1181,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura
420004,DMC,dmc_web,Chaiten Ad.,10,-42.9303,-72.7008,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin
430002,DMC,dmc_web,Futaleufu Ad.,347,-43.1889,-71.8525,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin
430004,DMC,dmc_web,Alto Palenaad.,281,-43.6117,-71.8053,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin
4301002,DGA,dga_web,Rio La Laguna En Salida Embalse La Laguna,3130,-30.2028,-70.0361,43.0,Rio Elqui,430.0,Rio Turbio
4301003,DGA,dga_web,Rio La Laguna En Nueva Elqui,3100,-30.2,-70.0667,43.0,Rio Elqui,430.0,Rio Turbio
4301005,DGA,dga_web,La Laguna Embalse,3160,-30.2033,-70.0422,43.0,Rio Elqui,430.0,Rio Turbio
4302001,DGA,dga_web,Rio Toro Antes Junta Rio La Laguna,2165,-29.9711,-70.0928,43.0,Rio Elqui,430.0,Rio Turbio
4302003,DGA,dga_web,Dren G Tranque El Indio (2-D Drenes),0,-29.8192,-70.0144,43.0,Rio Elqui,430.0,Rio Turbio
4302014,DGA,dga_web,Juntas,2150,-29.9769,-70.0944,43.0,Rio Elqui,430.0,Rio Turbio
4304001,DGA,dga_web,Rio Ingaguas En Las Terneras,0,-29.9833,-70.25,43.0,Rio Elqui,430.0,Rio Turbio
4305001,DGA,dga_web,Rio Turbio En Las Terneras,0,-29.95,-70.3833,43.0,Rio Elqui,430.0,Rio Turbio
4306001,DGA,dga_web,Rio Turbio En Huanta,1195,-29.8431,-70.3861,43.0,Rio Elqui,430.0,Rio Turbio
4306002,DGA,dga_web,Huanta,1240,-29.8478,-70.3847,43.0,Rio Elqui,430.0,Rio Turbio
4308001,DGA,dga_web,Rio Turbio En Varillar,890,-29.9458,-70.5328,43.0,Rio Elqui,430.0,Rio Turbio
4308003,DGA,dga_web,Rivadavia,820,-29.9772,-70.5617,43.0,Rio Elqui,430.0,Rio Turbio
4311001,DGA,dga_web,Estero Derecho En Alcohuaz,1645,-30.2206,-70.4928,43.0,Rio Elqui,431.0,Rio Claro
4311003,DGA,dga_web,Pisco Elqui Dmc,1250,-30.1217,-70.4933,43.0,Rio Elqui,431.0,Rio Claro
4311004,DGA,dga_web,Los Nichos,1330,-30.1472,-70.4983,43.0,Rio Elqui,431.0,Rio Claro
4311005,DGA,dga_web,La Ortiga,1560,-30.1939,-70.4819,43.0,Rio Elqui,431.0,Rio Claro
4313001,DGA,dga_web,Rio Cochiguaz En El PeÑOn,1360,-30.1222,-70.4344,43.0,Rio Elqui,431.0,Rio Claro
4313003,DGA,dga_web,Cochiguaz,1560,-30.1414,-70.4047,43.0,Rio Elqui,431.0,Rio Claro
4314001,DGA,dga_web,Rio Claro En Montegrande,1120,-30.0897,-70.4928,43.0,Rio Elqui,431.0,Rio Claro
4314002,DGA,dga_web,Rio Claro En Rivadavia,820,-29.9781,-70.5525,43.0,Rio Elqui,431.0,Rio Claro
4314003,DGA,dga_web,Monte Grande,1120,-30.0894,-70.4939,43.0,Rio Elqui,431.0,Rio Claro
4320001,DGA,dga_web,Rio Elqui En Algarrobal,760,-29.9953,-70.5867,43.0,Rio Elqui,432.0,R. Elqui Medio
4320003,DGA,dga_web,Vicua (Inia),730,-30.0567,-70.7167,43.0,Rio Elqui,432.0,R. Elqui Medio
4321001,DGA,dga_web,Puclaro Embalse,460,-29.9964,-70.8556,43.0,Rio Elqui,432.0,R. Elqui Medio
4323001,DGA,dga_web,Rio Elqui En Almendral,395,-29.9811,-70.8981,43.0,Rio Elqui,432.0,"Rio Elqui Medio (Jta Turbio, Claro Y Q El Arrayan)"
4323002,DGA,dga_web,Rio Elqui En Puclaro,445,-30.0,-70.85,43.0,Rio Elqui,432.0,"Rio Elqui Medio (Jta Turbio, Claro Y Q El Arrayan)"
4323003,DGA,dga_web,Rio Elqui En Gualliguaica,490,-30.0208,-70.7992,43.0,Rio Elqui,432.0,"Rio Elqui Medio (Jta Turbio, Claro Y Q El Arrayan)"
4323007,DGA,dga_web,Almendral,370,-29.9822,-70.9186,43.0,Rio Elqui,432.0,R. Elqui Medio
4331001,DGA,dga_web,Rio Elqui En Punta De Piedra,160,-29.8667,-71.1,43.0,Rio Elqui,433.0,Rio Elqui Bajo (Entre Q. El Arrayan Y Desemb)
4331004,DGA,dga_web,Molino Yaco,1550,-29.9519,-70.28,43.0,Rio Elqui,433.0,R. Elqui Bajo
4334001,DGA,dga_web,Fundo San Antonio,260,-29.8369,-71.1044,43.0,Rio Elqui,433.0,R. Elqui Bajo
4335001,DGA,dga_web,Rio Elqui En La Serena,20,-29.8931,-71.2514,43.0,Rio Elqui,433.0,Rio Elqui Bajo (Entre Q. El Arrayan Y Desemb)
4335002,DGA,dga_web,La Serena (Escuela Agricola),15,-29.9061,-71.2556,43.0,Rio Elqui,433.0,R. Elqui Bajo
4400001,DGA,dga_web,Estero Culebron En El Sifon,70,-29.9789,-71.2861,44.0,Costeras R.Elqui-R.Limari,440.0,Costeras Entre E. El Culebron Y Q. El Romeral
4400002,DGA,dga_web,Pan De Azucar,100,-30.0022,-71.2592,44.0,Costeras Entre Elqui Y Limari,440.0,E.  El Culebron - Q. El Romeral (Incl.)
4410001,DGA,dga_web,Cerrillos Pobres,150,-30.2964,-71.3881,44.0,Costeras Entre Elqui Y Limari,441.0,Q. Camarones (Incl. - R. Limari
450001,DMC,dmc_merge,Puerto Aysen Ad.,10,-45.3961,-72.6639,113.0,Rio Aisen,1134.0,Rio Aisen Entre Rio Riesco Y Desembocadura
450004,DMC,dmc_merge,Teniente Vidal Coyhaique Ad.,310,-45.5939,-72.1086,113.0,Rio Aisen,1131.0,Rio Simpson
450005,DMC,dmc_merge,Balmaceda Ad.,517,-45.9128,-71.6942,113.0,Rio Aisen,1131.0,Rio Simpson
4501001,DGA,dga_web,Rio Hurtado En San Agustin,2035,-30.4622,-70.5361,45.0,Rio Limari,450.0,Rio Hurtado
4501002,DGA,dga_web,Rio Hurtado En Las Breas,1645,-30.3833,-70.6,45.0,Rio Limari,450.0,Rio Hurtado
4501003,DGA,dga_web,Pabellon,1920,-30.4111,-70.5544,45.0,Rio Limari,450.0,Rio Hurtado
4501004,DGA,dga_web,Las Breas,1600,-30.3694,-70.6131,45.0,Rio Limari,450.0,Rio Hurtado
4502001,DGA,dga_web,Rio Hurtado En La Cortadera,900,-30.3333,-70.7667,45.0,Rio Limari,450.0,Rio Hurtado
4502002,DGA,dga_web,Rio Hurtado En Hurtado,0,-30.2833,-70.7,45.0,Rio Limari,450.0,Rio Hurtado
4502003,DGA,dga_web,Estancia Chacay,1380,-30.4453,-70.7114,45.0,Rio Limari,450.0,Rio Hurtado
4502004,DGA,dga_web,La Cortadera,920,-30.3503,-70.77,45.0,Rio Limari,450.0,Rio Hurtado
4502005,DGA,dga_web,Hurtado,1100,-30.2867,-70.6961,45.0,Rio Limari,450.0,Rio Hurtado
4503001,DGA,dga_web,Rio Hurtado En Angostura De Pangue,485,-30.4386,-71.0022,45.0,Rio Limari,450.0,Rio Hurtado
4503002,DGA,dga_web,Samo Alto,600,-30.4094,-70.9386,45.0,Rio Limari,450.0,Rio Hurtado
4503003,DGA,dga_web,Pichasca,725,-30.3922,-70.8678,45.0,Rio Limari,450.0,Rio Hurtado
4506002,DGA,dga_web,Rio Hurtado En Entrada Embalse Recoleta,410,-30.4772,-71.0692,45.0,Rio Limari,450.0,Rio Hurtado
4506003,DGA,dga_web,Canal Tuqui En Salida Embalse Recoleta,380,-30.4961,-71.0931,45.0,Rio Limari,450.0,Rio Hurtado
4506004,DGA,dga_web,Canal Alimentador Recoleta Entrada Embalse,400,-30.5,-71.0667,45.0,Rio Limari,450.0,Rio Hurtado
4506005,DGA,dga_web,Canal Alimentador Recoleta En Bocatoma,450,-30.7,-70.9,45.0,Rio Limari,450.0,Rio Hurtado
4506006,DGA,dga_web,Bocatoma Canal Alimentador,450,-30.4806,-71.0667,45.0,Rio Limari,450.0,Rio Hurtado
4506007,DGA,dga_web,Recoleta Embalse,350,-30.5069,-71.0997,45.0,Rio Limari,450.0,Rio Hurtado
4511001,DGA,dga_web,Rio Grande En Las Pegas,1512,-30.95,-70.5167,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4511002,DGA,dga_web,Rio Grande En Las Ramadas,1380,-31.0117,-70.5811,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4511003,DGA,dga_web,Las Ramadas,1380,-31.0181,-70.5858,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4511004,DGA,dga_web,Cerro Vega Negra,3600,-30.9033,-70.5158,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4512001,DGA,dga_web,Rio Tascadero En Desembocadura,1370,-31.0119,-70.6644,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4512002,DGA,dga_web,Tascadero,1230,-31.0153,-70.6664,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4513001,DGA,dga_web,Rio Grande En Cuyano,870,-30.9242,-70.7731,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4513003,DGA,dga_web,Tulahuen,1020,-30.9669,-70.7639,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4513004,DGA,dga_web,Caren,740,-30.8547,-70.7708,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4514001,DGA,dga_web,Rio Mostazal En Cuestecita,1250,-30.8128,-70.6128,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4515001,DGA,dga_web,Rio Mostazal Antes Junta Rio Tulahuencito,685,-30.8456,-70.7139,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4515002,DGA,dga_web,Rio Mostazal En Caren,700,-30.8422,-70.7694,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4515004,DGA,dga_web,El Maiten,1350,-30.8058,-70.5939,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4515005,DGA,dga_web,Pedregal,880,-30.8539,-70.7078,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4515007,DGA,dga_web,Ramadilla,1250,-30.8933,-70.6511,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4516001,DGA,dga_web,Rio Grande En Coipo,575,-30.7828,-70.8222,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4516002,DGA,dga_web,Canal Palqui En Semita,660,-30.8167,-70.7833,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4516003,DGA,dga_web,Rio Grande En Zemita,0,-30.8144,-70.8042,45.0,Rio Limari,451.0,Rio Grande Alto (Hasta Arriba Junta Rio Rapel)
4520001,DGA,dga_web,Rio Los Molles En Ojos De Agua,2355,-30.7436,-70.4389,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4520002,DGA,dga_web,Canal Central Los Molles En Camara Dga,2465,-30.7656,-70.6158,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4520003,DGA,dga_web,Rio Los Molles En Bocatoma,2620,-30.75,-70.4417,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4520004,DGA,dga_web,Rio Rapel En Los Molles,0,-30.7167,-70.6667,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4520005,DGA,dga_web,Los Molles Bocatoma,2600,-30.7439,-70.4175,45.0,Rio Limari,452.0,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma)
4522001,DGA,dga_web,Rio Rapel En Paloma,1190,-30.7333,-70.6167,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4522002,DGA,dga_web,Rio Rapel En Junta,485,-30.7081,-70.8728,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4522003,DGA,dga_web,Rapel,870,-30.7211,-70.7753,45.0,Rio Limari,452.0,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma)
4523001,DGA,dga_web,Rio Grande En Agua Chica,440,-30.7022,-70.9,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4523002,DGA,dga_web,Rio Grande En Puntilla San Juan,420,-30.7047,-70.9244,45.0,Rio Limari,452.0,Rio Grande Medio (Arriba Junta Rapel Y E Paloma)
4523004,DGA,dga_web,Puntilla San Juan,430,-30.7025,-70.9178,45.0,Rio Limari,452.0,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma)
4524001,DGA,dga_web,Monte Patria,445,-30.6914,-70.9608,45.0,Rio Limari,452.0,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma)
4530001,DGA,dga_web,Rio Cogoti En Fraguita,1065,-31.1119,-70.885,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma)
4531001,DGA,dga_web,Rio Cogoti En Cogoti 18,810,-31.0833,-70.9556,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4531002,DGA,dga_web,Rio Cogoti Entrada Embalse Cogoti,670,-31.0325,-71.0403,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4531003,DGA,dga_web,Cogoti 18,840,-31.0836,-70.95,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma)
4532001,DGA,dga_web,Rio Combarbala En Ramadillas,1430,-31.2281,-70.9125,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4532002,DGA,dga_web,Rio Combarbala En Combarbala,0,-31.1783,-70.9908,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4532006,DGA,dga_web,Combarbala,870,-31.1736,-71.0008,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma)
4533001,DGA,dga_web,Quebrada Pana En Fonditos,0,-31.1667,-71.0833,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4533002,DGA,dga_web,Rio Pama En Valle Hermoso,850,-31.2656,-70.9908,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4534001,DGA,dga_web,Rio Pama Entrada Embalse Cogoti,680,-31.0833,-71.0667,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4535001,DGA,dga_web,Cogoti Embalse,740,-31.0078,-71.0856,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma)
4535002,DGA,dga_web,Rio Guatulame En Salida Embalse Cogoti,625,-30.9986,-71.09,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4535003,DGA,dga_web,Canal Matriz Cogoti En Bocatoma,485,-30.8833,-71.0167,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4535004,DGA,dga_web,Rio Guatulame En San Marcos,0,-30.925,-71.0583,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4537001,DGA,dga_web,Rio Guatulame En El Tome,410,-30.8006,-70.9697,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4537002,DGA,dga_web,Rio Guatulame En Huanilla,0,-30.8667,-70.9833,45.0,Rio Limari,453.0,Rio Huatulame (Muro Embalse Paloma)
4537003,DGA,dga_web,El Tome,420,-30.8178,-70.9706,45.0,Rio Limari,453.0,R. Guatulame (Muro Embalse Paloma)
4540001,DGA,dga_web,Rio Grande En Paloma 1,310,-30.6833,-71.05,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado)
4540002,DGA,dga_web,Rio Guatulame En Desembocadura Embalse La Paloma,330,-30.6997,-71.0358,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado)
4540003,DGA,dga_web,Canal Camarico Aguas Abajo Compuertas,0,-30.7,-71.05,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre E Paloma Y Rio Hurtado)
4540005,DGA,dga_web,Sotaqui,280,-30.6306,-71.1194,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre Embalse Paloma Y Rio Hurtado)
4540006,DGA,dga_web,Paloma Embalse,320,-30.6958,-71.0361,45.0,Rio Limari,454.0,Rio Grande Bajo (Entre Embalse Paloma Y Rio Hurtado)
4550001,DGA,dga_web,Rio Limari En Puntilla De Ovalle,0,-30.6167,-71.2,45.0,Rio Limari,455.0,Rio Limari
4550003,DGA,dga_web,Rio Limari En PeÑOnes Bajos,225,-30.5903,-71.1714,45.0,Rio Limari,455.0,Rio Limari
4551004,DGA,dga_web,Ovalle (Escuela Agricola),340,-30.5528,-71.1642,45.0,Rio Limari,455.0,Rio Limari
4551005,DGA,dga_web,Ovalle Dga,220,-30.6006,-71.2,45.0,Rio Limari,455.0,Rio Limari
4552002,DGA,dga_web,La Torre,120,-30.6164,-71.3742,45.0,Rio Limari,455.0,Rio Limari
4554003,DGA,dga_web,La Placilla,600,-30.8883,-71.3075,45.0,Rio Limari,455.0,Rio Limari
4555001,DGA,dga_web,Punitaqui,280,-30.8278,-71.25,45.0,Rio Limari,455.0,Rio Limari
4556001,DGA,dga_web,Estero Punitaqui En Chalinga,175,-30.75,-71.4167,45.0,Rio Limari,455.0,Rio Limari
4557001,DGA,dga_web,Salala,100,-30.6783,-71.53,45.0,Rio Limari,455.0,Rio Limari
4557002,DGA,dga_web,Estero Punitaqui Antes Junta Rio Limari,170,-30.6722,-71.5267,45.0,Rio Limari,455.0,Rio Limari
4558001,DGA,dga_web,Rio Limari En Panamericana,165,-30.6667,-71.5333,45.0,Rio Limari,455.0,Rio Limari
460001,DMC,dmc_merge,Chile Chico Ad.,306,-46.5808,-71.6928,115.0,Rio Baker,1152.0,Vertiente Sur Lago Jose Miguel Carrera
4610001,DGA,dga_web,Pea Blanca,360,-30.9,-71.5503,46.0,Costeras Entre R.Limari Y R.Choapa,461.0,E.  El Teniente Y E. El Almendro (Incl.)
4700001,DGA,dga_web,Estero El Soldado En Laguna El Pelado,3500,-32.0,-70.3167,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4700002,DGA,dga_web,El Soldado,3290,-32.0067,-70.3214,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
470001,DMC,dmc_merge,Lord Cochrane Ad.,204,-47.2439,-72.5864,115.0,Rio Baker,1153.0,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia
4703001,DGA,dga_web,Rio Choapa Sobre El Rio Valle,1260,-31.9833,-70.5667,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4703002,DGA,dga_web,Rio Choapa En Cuncumen,1200,-31.9667,-70.5944,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4703003,DGA,dga_web,Cuncumen,1100,-31.9336,-70.6133,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4704001,DGA,dga_web,Rio Cuncumen Antes Junta Choapa (Chacay),1030,-31.8167,-70.6,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4704002,DGA,dga_web,Rio Cuncumen Antes Bocatoma De Canales,1360,-31.8289,-70.5972,47.0,Rio Choapa,470.0,Rio Choapa Alto (Hasta Abajo Junta Rio Cuncumen)
4710001,DGA,dga_web,La Tranquilla,1000,-31.9,-70.6706,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4711001,DGA,dga_web,Rio Choapa En Salamanca,500,-31.8117,-70.9303,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4711002,DGA,dga_web,Canal Caracha En Bocatoma,500,-31.7833,-70.9667,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4711003,DGA,dga_web,Coiron,840,-31.9019,-70.7708,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4711004,DGA,dga_web,Salamanca,510,-31.7758,-70.9669,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4712001,DGA,dga_web,Rio Chalinga En La Palmilla,800,-31.6958,-70.7158,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4713001,DGA,dga_web,Rio Chalinga En San Agustin,850,-31.7186,-70.8442,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4713002,DGA,dga_web,Rio Chalinga En Potrero Maitenes,0,-31.6667,-70.9333,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4713003,DGA,dga_web,Rio Chalinga En Chalinga,0,-31.7408,-70.9522,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4713004,DGA,dga_web,San Agustin,1050,-31.7289,-70.8317,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4714001,DGA,dga_web,Estero Camisas En Desembocadura,400,-31.7714,-71.0639,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4715002,DGA,dga_web,Mal Paso,375,-31.7533,-71.1,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4716001,DGA,dga_web,Rio Choapa En Lamahuida,275,-31.7422,-71.1492,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4716002,DGA,dga_web,Rio Choapa En Puente Ff.Cc.,0,-31.7167,-71.2167,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4716003,DGA,dga_web,Canal Tamelcura,0,-30.6972,-71.0417,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4716004,DGA,dga_web,Rio Choapa En Puente Negro,200,-31.6881,-71.2658,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
4716005,DGA,dga_web,Limahuida,300,-31.745,-71.1619,47.0,Rio Choapa,471.0,Rio Choapa Medio (Entre Rios Cuncumen E Illapel)
