codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,pais,region
2105001,DGA,dga_web,Rio Salado A. J. Curti,3080,-22.2792,-68.2428,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105002,DGA,dga_web,Rio Salado En Sifon Ayquina,2980,-22.2894,-68.3447,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105005,DGA,dga_web,Rio Salado A. J. Loa,2500,-22.3653,-68.6419,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105007,DGA,dga_web,Rio Toconce Antes Represa Sendos,0,-22.2731,-68.1439,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105008,DGA,dga_web,Vertiente Turi Turi,0,-22.2289,-68.2808,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105014,DGA,dga_web,Cupo,3370,-22.1147,-68.3167,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105015,DGA,dga_web,Turi,3070,-22.2408,-68.2881,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105016,DGA,dga_web,Linzor,4100,-22.2297,-68.0228,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105017,DGA,dga_web,Toconce,3310,-22.2592,-68.1733,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105018,DGA,dga_web,Ayquina,3031,-22.2753,-68.3183,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105019,DGA,dga_web,Sifon Ayquina,3000,-22.2833,-68.3497,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105020,DGA,dga_web,Salado Embalse,3200,-22.2856,-68.2028,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105021,DGA,dga_web,Caspana,3260,-22.3367,-68.2122,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105022,DGA,dga_web,El Tatio,4370,-22.3711,-68.0133,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2105031,DGA,dga_web,Amincha,3860,-21.2006,-68.3394,21.0,Rio Loa,210.0,Rio Loa Alto (Bajo Junta Rio Salado),Chile,Región de Antofagasta
2110001,DGA,dga_web,Rio Loa En Escorial,2450,-22.4419,-68.8886,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110002,DGA,dga_web,Rio Loa En Yalquincha,2300,-22.4469,-68.8775,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110003,DGA,dga_web,Rio Loa En Chintoraste,2200,-22.5028,-68.9772,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110004,DGA,dga_web,Rio Loa En Finca,2100,-22.5061,-68.9889,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110007,DGA,dga_web,Rio Loa Antes Junta San Salvador,1238,-22.3961,-69.5278,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110008,DGA,dga_web,Rio Loa Despues Junta Rio Salado (Ca),2500,-22.3733,-68.6572,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2110013,DGA,dga_web,Calama,2300,-22.4494,-68.9044,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Antofagasta
2110031,DGA,dga_web,Rio Loa En Angostura,2470,-22.4583,-68.7364,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2111002,DGA,dga_web,Rio San Salvador Antes Junta Rio Loa,1238,-22.3947,-69.5261,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2111004,DGA,dga_web,Tranque Sloman,985,-21.8506,-69.5139,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Antofagasta
2112001,DGA,dga_web,Rio Loa En Quillagua,802,-21.65,-69.5333,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2112002,DGA,dga_web,Canal Quillagua En Quillagua,910,-21.6433,-69.5386,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2112005,DGA,dga_web,Rio Loa Antes Zona Agricola Quillagua,950,-21.7125,-69.5167,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2112006,DGA,dga_web,Rio Loa D. J. San Salvador (Chacance),1238,-22.3922,-69.53,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2112007,DGA,dga_web,Rio Loa D. J. San Salvador-(M. Elena),1240,-22.3431,-69.565,32.0,Rio Loa,322.0,Rio Loa Medio (Entre Rio Salado Y Quebrada Amarga),Chile,Región de Antofagasta
2112008,DGA,dga_web,Quillagua,802,-21.6603,-69.5358,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Antofagasta
2112009,DGA,dga_web,Coya Sur,1250,-22.3939,-69.6225,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Antofagasta
2113001,DGA,dga_web,Rio Huatacondo En Copaquire,3540,-20.9333,-68.8833,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Tarapacá
2113005,DGA,dga_web,Guatacondo Dga,2460,-20.9272,-69.0456,21.0,Rio Loa,211.0,Loa Medio (Entre R.  Salado Y Q. De Barrera),Chile,Región de Tarapacá
2120001,DGA,dga_web,Rio Loa En Desembocadura,0,-21.4247,-70.0536,21.0,Rio Loa,212.0,Rio Loa Bajo (Entre Quebrada Amarga Y Desemb.),Chile,Región de Tarapacá
220002,DMC,dmc_web,El Loa Calama Ad.,2293,-22.4989,-68.9072,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,Chile,Región de Antofagasta
2210002,DGA,dga_web,Tocopilla,150,-22.0797,-70.1897,22.0,Costeras R.Loa-Q.Caracoles,221.0,Costeras Entre Q. Iquine Y Q.Tocopilla (Inclusive),Chile,Región de Antofagasta
2240000,DGA,dga_web,Liceo CientÍFico Humanista La Chimba,0,-23.5544,-70.3933,22.0,Costeras R.Loa-Q.Caracoles,224.0,Costeras Entre Qs. Chacaya Y Caracoles (Incl.),Chile,Región de Antofagasta
2240001,DGA,dga_web,Escuela FundaciÓN Minera Escondida,0,-23.6144,-70.3703,22.0,Costeras R.Loa-Q.Caracoles,224.0,Costeras Entre Qs. Chacaya Y Caracoles (Incl.),Chile,Región de Antofagasta
230001,DMC,dmc_merge,Cerro Moreno Antofagasta Ap.,113,-23.4503,-70.4411,20.0,Fronterizas Salar Michincha-R.Loa,200.0,Salar De Ollague,Chile,Región de Antofagasta
2500001,DGA,dga_web,Rio Vilama En Vilama,2550,-22.8667,-68.1833,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500002,DGA,dga_web,Canal Aguas Blancas,2415,-23.2725,-68.0133,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500003,DGA,dga_web,Canal Tulan En Tilomonte,2450,-23.7897,-68.1081,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500004,DGA,dga_web,Canal Vilama En Vilama,2550,-22.8697,-68.1792,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500005,DGA,dga_web,Canal Cuno En Socaire,3600,-23.6119,-67.8469,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500006,DGA,dga_web,Canal Tilomonte Antes Represa,4000,-23.7967,-68.0953,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500015,DGA,dga_web,Toconao Reten,2460,-23.1936,-68.0094,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500016,DGA,dga_web,Toconao Experimental,2500,-23.1889,-67.9978,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500017,DGA,dga_web,Camar,2700,-23.4069,-67.9631,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500019,DGA,dga_web,Socaire,3251,-23.5869,-67.8925,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500020,DGA,dga_web,Peine,2460,-23.6842,-68.0581,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2500021,DGA,dga_web,Talabre,3300,-23.3125,-67.8878,25.0,Salar De Atacama,250.0,Salar De Atacama,Chile,Región de Antofagasta
2510001,DGA,dga_web,Rio San Pedro En Cuchabrachi,2585,-22.8225,-68.1983,25.0,Salar De Atacama,251.0,Rio San Pedro,Chile,Región de Antofagasta
2510006,DGA,dga_web,San Pedro De Atacama,2450,-22.9053,-68.2003,25.0,Salar De Atacama,251.0,Rio San Pedro,Chile,Región de Antofagasta
2510007,DGA,dga_web,Rio Grande,3250,-22.6522,-68.1658,25.0,Salar De Atacama,251.0,Rio San Pedro,Chile,Región de Antofagasta
2640001,DGA,dga_web,Imilac,3000,-24.1631,-68.7828,26.0,Endorreicas Salar Atacama-Vertiente Pacifico,264.0,Pampa Colorado,Chile,Región de Antofagasta
2660001,DGA,dga_web,Monturaqui,3430,-24.3414,-68.4353,26.0,Endorreicas Salar Atacama-Vertiente Pacifico,266.0,Pampa De Socompa,Chile,Región de Antofagasta
2700001,DGA,dga_web,Sierra Gorda,1616,-22.8892,-69.3219,27.0,Quebrada Caracoles,270.0,Quebrada Caracoles Bajo Junta Quebrada El Buitre,Chile,Región de Antofagasta
270001,DMC,dmc_web,Mataveri Isla De Pascua Ap.,48,-27.1606,-109.427,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,Chile,Región de Valparaíso
270008,DMC,dmc_merge,Desierto De Atacama Caldera Ap.,204,-27.2639,-70.7742,30.0,Endorreicas Entre Frontera Y Vertiente Del Pacifico,304.0,Salar De Maricunga,Chile,Región de Atacama
2710002,DGA,dga_web,Baquedano,1032,-23.3336,-69.8397,27.0,Quebrada Caracoles,271.0,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,Chile,Región de Antofagasta
2710003,DGA,dga_web,Antofagasta,50,-23.5975,-70.3867,27.0,Quebrada Caracoles,271.0,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,Chile,Región de Antofagasta
2810001,DGA,dga_web,Cachinal De La Sierra,2640,-24.9611,-69.52,28.0,Quebrada La Negra,281.0,Quebrada Grande,Chile,Región de Antofagasta
2900000,DGA,dga_web,Universidad De Antofagasta,0,-23.7017,-70.4208,29.0,Qs.Entre Q. La Negra Y Q. Pan De Azucar,290.0,Quebradas Entre Quebrada La Negra Y Q. De Remedios,Chile,Región de Antofagasta
290004,DMC,dmc_merge,La Florida La Serena Ad.,142,-29.9175,-71.2011,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,Chile,Región de Coquimbo
2941001,DGA,dga_web,Vaquillas,3250,-25.3958,-69.2986,29.0,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,Chile,Región de Antofagasta
2942001,DGA,dga_web,Aguas Verdes,1560,-25.4,-69.9633,29.0,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,Chile,Región de Antofagasta
2943001,DGA,dga_web,Tal-Tal,9,-25.4047,-70.4819,29.0,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,Chile,Región de Antofagasta
2943002,DGA,dga_web,Tal-Tal (Dcp),0,-25.4033,-70.4797,29.0,Qs.Entre Q. La Negra Y Q. Pan De Azucar,294.0,Quebrada De Taltal,Chile,Región de Antofagasta
2960001,DGA,dga_web,Sierra Overa,1900,-25.78,-69.8881,29.0,Costeras Entre Q. La Negra Y Q. Pan De Azucar,296.0,Quebrada De La Cachina,Chile,Región de Antofagasta
3022001,DGA,dga_web,Rio La Ola En Vertedero,0,-26.4808,-69.06,30.0,Endorreicas Entre Frontera Y Vertiente,302.0,Salar De Pedernales,Chile,Región de Atacama
3041001,DGA,dga_web,Rio Barros Negros Antes Junta Valle Ancho,3965,-27.2642,-68.9975,30.0,Endorreicas Entre Frontera Y Vertiente,304.0,Salar De Maricunga,Chile,Región de Atacama
3041002,DGA,dga_web,Rio Villalobos En Vertedero,3850,-27.2025,-69.025,30.0,Endorreicas Entre Frontera Y Vertiente,304.0,Salar De Maricunga,Chile,Región de Atacama
3041003,DGA,dga_web,Rio Valle Ancho Antes  Junta Barros Negros,3950,-27.2622,-69.0028,30.0,Endorreicas Entre Frontera Y Vertiente,304.0,Salar De Maricunga,Chile,Región de Atacama
3041004,DGA,dga_web,Rio Valle Ancho En La Barrera,3800,-27.1333,-69.0003,30.0,Endorreicas Entre Frontera Y Vertiente,304.0,Salar De Maricunga,Chile,Región de Atacama
3041005,DGA,dga_web,Rio Lamas En El Salto,4130,-27.08,-68.9306,30.0,Endorreicas Entre Frontera Y Vertiente,304.0,Salar De Maricunga,Chile,Región de Atacama
3050001,DGA,dga_web,Rio Astaburuaga En Cono,4130,-27.4597,-69.0453,30.0,Endorreicas Entre Frontera Y Vertiente,305.0,Laguna Del Negro Francisco,Chile,Región de Atacama
3210001,DGA,dga_web,Las Vegas,2250,-26.6781,-69.6656,32.0,Rio Salado,321.0,Quebrada Del Chanaral,Chile,Región de Atacama
330007,DMC,dmc_merge,Rodelillo Ad.,330,-33.0367,-71.5342,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,Chile,Región de Valparaíso
330019,DMC,dmc_web,Eulogio Sanchez Tobalaba Ad.,650,-33.4544,-70.5478,57.0,Rio Maipo,573.0,Mapocho Bajo,Chile,Región Metropolitana de Santiago
330020,DMC,dmc_merge,Quinta Normal Santiago,527,-33.445,-70.6828,57.0,Rio Maipo,573.0,Mapocho Bajo,Chile,Región Metropolitana de Santiago
330021,DMC,dmc_web,Pudahuel Santiago,482,-33.3919,-70.7944,57.0,Rio Maipo,573.0,Mapocho Bajo,Chile,Región Metropolitana de Santiago
330030,DMC,dmc_web,Santo Domingo Ad.,75,-33.655,-71.6142,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,Chile,Región de Valparaíso
330031,DMC,dmc_web,Juan Fernandez Estacion Meteorologica,35,-33.6367,-78.835,50.0,Costeras Quilimari-Petorca,500.0,Costeras Quilimari - Petorca,Chile,Región de Valparaíso
3340001,DGA,dga_web,Caldera,15,-27.0692,-70.8156,33.0,Costeras E Islas R.Salado-R.Copiapo,334.0,Costeras Entre Quebrada Del Morado Y Rio Copiapo,Chile,Región de Atacama
340031,DMC,dmc_merge,General Freire Curico Ad.,225,-34.9664,-71.2167,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue,Chile,Región del Maule
3404001,DGA,dga_web,Rio Jorquera En Vertedero,1250,-28.0431,-69.9567,34.0,Rio Copiapo,340.0,Rio Jorquera,Chile,Región de Atacama
3404002,DGA,dga_web,Jorquera En La Guardia,2000,-27.8364,-69.755,34.0,Rio Copiapo,340.0,Rio Jorquera,Chile,Región de Atacama
3412001,DGA,dga_web,Torin En El Potro,2800,-28.2767,-69.7481,34.0,Rio Copiapo,341.0,Rio Pulido,Chile,Región de Atacama
3414001,DGA,dga_web,Rio Pulido En Vertedero,1310,-28.0858,-69.9408,34.0,Rio Copiapo,341.0,Rio Pulido,Chile,Región de Atacama
3414002,DGA,dga_web,Iglesia Colorada,1550,-28.1572,-69.8808,34.0,Rio Copiapo,341.0,Rio Pulido,Chile,Región de Atacama
3421001,DGA,dga_web,Rio Manflas En Vertedero,1550,-28.1478,-69.9939,34.0,Rio Copiapo,342.0,Rio Manflas,Chile,Región de Atacama
3421002,DGA,dga_web,Rio Manflas Ante Junta Con Rio Copiapo,0,-28.1333,-70.0,34.0,Rio Copiapo,342.0,Rio Manflas,Chile,Región de Atacama
3421004,DGA,dga_web,Manflas,1410,-28.1336,-69.975,34.0,Rio Copiapo,342.0,Rio Manflas,Chile,Región de Atacama
3430001,DGA,dga_web,Rio Copiapo En Lautaro,1200,-27.9747,-69.9978,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3430002,DGA,dga_web,Rio Copiapo En San Antonio,850,-27.8667,-70.0667,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3430003,DGA,dga_web,Rio Copiapo En Pastillo,1300,-28.0003,-69.9747,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,Chile,Región de Atacama
3430006,DGA,dga_web,Lautaro Embalse,1110,-27.9783,-70.0033,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,Chile,Región de Atacama
3430007,DGA,dga_web,Los Loros,940,-27.8317,-70.1119,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,Chile,Región de Atacama
3431001,DGA,dga_web,Rio Copiapo En La Puerta,915,-27.8044,-70.1269,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,Chile,Región de Atacama
3431002,DGA,dga_web,Rio Copiapo En El Bosque,0,-27.7256,-69.6586,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3431003,DGA,dga_web,Rio Copiapo En Pabellon,0,-27.6528,-70.2331,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3431004,DGA,dga_web,Elibor Campamento,750,-27.7167,-70.1953,34.0,Rio Copiapo,343.0,R.  Copiapo Medio,Chile,Región de Atacama
3434001,DGA,dga_web,Rio Copiapo En Mal Paso Aguas Arriba Canal,431,-27.5244,-70.2689,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3434002,DGA,dga_web,Canal Mal Paso Despues De Bocatoma,431,-27.5147,-70.2644,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3434003,DGA,dga_web,Rio Copiapo En Mal Paso Aguas Abajo Canal,431,-27.5161,-70.2647,34.0,Rio Copiapo,343.0,Rio Copiapo Medio (Entre R. Jorquera Q. Paipote),Chile,Región de Atacama
3441001,DGA,dga_web,Pastos Grandes,2260,-27.1142,-69.5642,34.0,Rio Copiapo,344.0,Quebrada Paipote,Chile,Región de Atacama
3450001,DGA,dga_web,Rio Copiapo En Ciudad De Copiapo,0,-27.3636,-70.3392,34.0,Rio Copiapo,345.0,Rio Copiapo Bajo (Entre Q. Paipote Y Desemb.),Chile,Región de Atacama
3450004,DGA,dga_web,Copiapo,385,-27.3772,-70.3308,34.0,Rio Copiapo,345.0,R.  Copiapo Bajo,Chile,Región de Atacama
3453001,DGA,dga_web,Rio Copiapo En Angostura,48,-27.3194,-70.8381,34.0,Rio Copiapo,345.0,Rio Copiapo Bajo (Entre Q. Paipote Y Desemb.),Chile,Región de Atacama
360011,DMC,dmc_merge,Bernardo O'Higgins Chillan Ad.,151,-36.5872,-72.04,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
360019,DMC,dmc_merge,Carriel Sur Concepcion.,12,-36.7792,-73.0622,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región del Biobío
3604001,DGA,dga_web,El Totoral,150,-27.9022,-70.9575,36.0,Q.Totoral Y Costeras Hasta Q.Carrizal,360.0,Quebrada Totoral,Chile,Región de Atacama
370033,DMC,dmc_web,Maria Dolores Los Angeles Ad.,120,-37.4028,-72.4225,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región del Biobío
3701001,DGA,dga_web,Canto De Agua,330,-28.0992,-70.7811,37.0,Quebrada Carrizal Y Costeras Hasta R. Huasco,370.0,Quebradas Carrizal Y Carrizalillo,Chile,Región de Atacama
3800000,DGA,dga_web,Portezuelo El Gaucho,4000,-28.6231,-70.045,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
380013,DMC,dmc_merge,Maquehue Temuco Ad.,92,-38.77,-72.6369,83.0,Rio Bio Bio,830.0,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),Chile,Región de la Araucanía
3801002,DGA,dga_web,Junta Valerianos,1800,-28.9019,-70.0603,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802001,DGA,dga_web,Rio Conay En Las Lozas,0,-28.9456,-70.1011,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802002,DGA,dga_web,Rio Conay En Junta Laguna Grande,0,-28.8833,-70.0667,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802003,DGA,dga_web,Rio Huasco Antes Junta Rio Cholai-Conay,0,-28.975,-71.175,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802004,DGA,dga_web,Los Tambos,1400,-28.9817,-70.1881,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802005,DGA,dga_web,Conay,1450,-28.975,-70.1533,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3802006,DGA,dga_web,Conay En Albaricoque,1600,-28.9519,-70.1106,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804001,DGA,dga_web,Rio Transito En Los Tambos,1400,-28.95,-70.2167,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804002,DGA,dga_web,Rio Transito En Angostura Pinte,1000,-28.9414,-70.2481,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804003,DGA,dga_web,Rio Huasco En Chanchoquin,0,-28.9,-70.2833,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804004,DGA,dga_web,Rio Transito En El Transito,0,-28.8667,-70.2833,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804005,DGA,dga_web,El Parral,1400,-28.9797,-70.1986,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804006,DGA,dga_web,El Corral,1820,-29.1383,-70.3778,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3804007,DGA,dga_web,Junta Del Carmen,770,-28.7539,-70.4817,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3806001,DGA,dga_web,Rio Transito Antes Junta Rio Carmen,812,-28.7503,-70.4828,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3806002,DGA,dga_web,El Transito,1100,-28.8731,-70.2822,38.0,Rio Huasco,380.0,Rio Transito,Chile,Región de Atacama
3814001,DGA,dga_web,Rio Carmen En San Felix,812,-28.94,-70.4569,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3814002,DGA,dga_web,Rio Carmen En El Colorado,0,-28.9833,-70.5167,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3814003,DGA,dga_web,Rio Carmen En El Corral,2000,-29.1094,-70.4139,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3815001,DGA,dga_web,Rio Carmen En Ramadillas,825,-28.75,-70.4867,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3815002,DGA,dga_web,Rio Carmen En Pte. La Majada,1075,-28.9319,-70.4581,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3815004,DGA,dga_web,San Felix,1150,-28.9311,-70.4614,38.0,Rio Huasco,381.0,Rio Del Carmen,Chile,Región de Atacama
3820001,DGA,dga_web,Rio Huasco En Algodones,750,-28.7306,-70.5067,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3820002,DGA,dga_web,Rio Huasco En Chepica,600,-28.6997,-70.55,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3820003,DGA,dga_web,Rio Huasco En Santa Juana,575,-28.6719,-70.6464,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3820004,DGA,dga_web,Santa Juana,560,-28.6672,-70.6625,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3823002,DGA,dga_web,Vallenar Dmc,535,-28.5936,-70.7572,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3823003,DGA,dga_web,Vallenar Dga,420,-28.5861,-70.7397,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3823004,DGA,dga_web,La Compaia (Vallenar),430,-28.5761,-70.8081,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3825001,DGA,dga_web,Rio Huasco En Puente Nicolasa,167,-28.5119,-71.0064,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3825004,DGA,dga_web,Freirina,100,-28.5072,-71.0806,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3826001,DGA,dga_web,Rio Huasco En Huasco Bajo,0,-28.4647,-71.1783,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3826002,DGA,dga_web,Huasco,15,-28.4669,-71.2214,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
3826003,DGA,dga_web,Huasco Bajo,50,-28.4725,-71.1931,38.0,Rio Huasco,382.0,Rio Huasco,Chile,Región de Atacama
390006,DMC,dmc_merge,Pichoy Valdivia Ad.,21,-39.6506,-73.0808,101.0,Rio Valdivia,1010.0,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),Chile,Región de Los Ríos
3940001,DGA,dga_web,Domeiko,780,-28.9544,-70.8936,39.0,Costeras E Islas Entre R.Huasco Y Cuarta Region,394.0,Q. Chanaral,Chile,Región de Atacama
400009,DMC,dmc_merge,Canal Bajo Osorno Ad.,61,-40.605,-73.0608,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,Chile,Región de Los Lagos
410005,DMC,dmc_merge,El Tepual Puerto Montt Ap.,85,-41.435,-73.0978,104.0,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040.0,Costeras Entre Rio Bueno Y Rio Maullin,Chile,Región de Los Lagos
4110001,DGA,dga_web,Rio Elqui En Molle,0,-29.4833,-70.9833,41.0,Rio Los Choros,411.0,Quebrada Del Pelicano,Chile,Región de Coquimbo
4120001,DGA,dga_web,El Trapiche,300,-29.3731,-71.1181,41.0,Rio Los Choros,412.0,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,Chile,Región de Coquimbo
